unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume
1552366800,3/12/2019 5:00,BTC/USD,3816.63,3828.01,3812.01,3816.07,189.4090409,722798.1587
1552363200,3/12/2019 4:00,BTC/USD,3808.11,3818.27,3797.74,3816.63,164.8440897,629148.8981
1552359600,3/12/2019 3:00,BTC/USD,3809.95,3819.8,3800,3807.14,234.9155689,894356.4589
1552356000,3/12/2019 2:00,BTC/USD,3820.72,3824.1,3791.07,3809.98,401.3090188,1528979.336
1552352400,3/12/2019 1:00,BTC/USD,3829.09,3835.82,3810,3820.15,313.0157496,1195767.116
1552348800,3/12/2019 0:00,BTC/USD,3848.86,3851.92,3825,3832.13,280.7112342,1075721.942
1552345200,3/11/2019 23:00,BTC/USD,3855.05,3856.46,3843.92,3849.25,58.90427835,226737.2934
1552341600,3/11/2019 22:00,BTC/USD,3849.55,3859.18,3848.26,3853.95,67.16823804,258863.031
1552338000,3/11/2019 21:00,BTC/USD,3847.34,3853.4,3843.09,3852.14,113.7642081,438235.6564
1552334400,3/11/2019 20:00,BTC/USD,3841.46,3850.75,3840.07,3847.35,209.8854085,807502.6265
1552330800,3/11/2019 19:00,BTC/USD,3852.09,3853.59,3837.27,3841.46,143.08973,549673.4742
1552327200,3/11/2019 18:00,BTC/USD,3847.38,3855.86,3843.51,3852.09,200.7766339,773409.6637
1552323600,3/11/2019 17:00,BTC/USD,3839.6,3852.48,3838.24,3845.18,195.3094869,751000.1329
1552320000,3/11/2019 16:00,BTC/USD,3834.12,3845.14,3829.78,3839.6,155.4898776,597018.9341
1552316400,3/11/2019 15:00,BTC/USD,3843.7,3846.5,3829.8,3833.89,370.6294481,1420952.535
1552312800,3/11/2019 14:00,BTC/USD,3844.99,3845.91,3831.29,3843.7,357.3015544,1373359.985
1552309200,3/11/2019 13:00,BTC/USD,3828.53,3851.82,3818.31,3843.82,420.5540674,1616534.135
1552305600,3/11/2019 12:00,BTC/USD,3855.52,3857.01,3812.64,3829.25,677.8874368,2595800.468
1552302000,3/11/2019 11:00,BTC/USD,3860.92,3865.47,3851.41,3851.41,494.111623,1903026.446
1552298400,3/11/2019 10:00,BTC/USD,3877.97,3879.75,3858.02,3862.55,268.5788286,1037399.154
1552294800,3/11/2019 9:00,BTC/USD,3867.16,3890.21,3848.41,3878.69,614.1141593,2381958.448
1552291200,3/11/2019 8:00,BTC/USD,3862.39,3872.63,3857.35,3868.85,315.4990445,1220618.478
1552287600,3/11/2019 7:00,BTC/USD,3874.75,3877.36,3862,3864,207.5926157,802137.8671
1552284000,3/11/2019 6:00,BTC/USD,3867.11,3878.61,3855.44,3874.75,396.1175768,1534856.581
1552280400,3/11/2019 5:00,BTC/USD,3885.48,3893.87,3847.24,3867.81,859.5335269,3324512.371
1552276800,3/11/2019 4:00,BTC/USD,3908.99,3910.34,3885.65,3887.89,97.9120334,380671.2155
1552273200,3/11/2019 3:00,BTC/USD,3904.01,3910.7,3901.58,3907.64,103.1470471,403061.5271
1552269600,3/11/2019 2:00,BTC/USD,3906.64,3909.81,3900.75,3904.01,81.60364916,318581.4624
1552266000,3/11/2019 1:00,BTC/USD,3900.19,3912.89,3900.19,3907.41,90.1508198,352256.2148
1552262400,3/11/2019 0:00,BTC/USD,3898.14,3905.1,3898.14,3900.19,112.9938689,440697.5575
1552258800,3/10/2019 23:00,BTC/USD,3898.42,3906.58,3895.75,3897.92,71.08795009,277095.1424
1552255200,3/10/2019 22:00,BTC/USD,3894.18,3909.98,3890.89,3897.13,102.7811019,400551.3158
1552251600,3/10/2019 21:00,BTC/USD,3897.61,3900.98,3891.03,3894.18,68.08518793,265135.9771
1552248000,3/10/2019 20:00,BTC/USD,3883.21,3899.44,3883.21,3896.18,77.64582775,302522.1212
1552244400,3/10/2019 19:00,BTC/USD,3880.75,3883.8,3877.34,3882.61,46.75858101,181545.3342
1552240800,3/10/2019 18:00,BTC/USD,3884.3,3886.14,3877.69,3880.44,40.25121362,156192.4194
1552237200,3/10/2019 17:00,BTC/USD,3879.11,3892.2,3879.1,3884.3,159.7366143,620464.931
1552233600,3/10/2019 16:00,BTC/USD,3888.18,3891.2,3864.01,3878.46,149.5358988,579969.0022
1552230000,3/10/2019 15:00,BTC/USD,3894.22,3896.02,3886.73,3886.73,60.08118549,233519.3461
1552226400,3/10/2019 14:00,BTC/USD,3878.2,3896.74,3877.03,3894.22,44.62827376,173792.3162
1552222800,3/10/2019 13:00,BTC/USD,3889.03,3891.51,3867.99,3876.75,132.9475017,515404.2273
1552219200,3/10/2019 12:00,BTC/USD,3891.44,3898.06,3885,3889.03,147.0122507,571735.0535
1552215600,3/10/2019 11:00,BTC/USD,3885.4,3896.09,3885.4,3893.88,61.06573153,237782.6307
1552212000,3/10/2019 10:00,BTC/USD,3884.1,3891.45,3882.18,3885.75,60.98690597,236979.8699
1552208400,3/10/2019 9:00,BTC/USD,3892.95,3895.61,3880.03,3884.54,145.1395109,563800.2357
1552204800,3/10/2019 8:00,BTC/USD,3885.52,3898.16,3881.89,3891.7,76.71928085,298568.4253
1552201200,3/10/2019 7:00,BTC/USD,3882.91,3888.72,3862,3885.53,247.1140678,960169.1237
1552197600,3/10/2019 6:00,BTC/USD,3901.42,3901.42,3864.75,3885.76,417.2266578,1621242.658
1552194000,3/10/2019 5:00,BTC/USD,3896.47,3901.77,3892.23,3901.29,81.64730039,318529.7965
1552190400,3/10/2019 4:00,BTC/USD,3900.8,3905.29,3890,3899.76,372.7715044,1453719.402
1552186800,3/10/2019 3:00,BTC/USD,3905.74,3906.84,3892.46,3899.28,160.7951225,626985.2051
1552183200,3/10/2019 2:00,BTC/USD,3914.32,3914.36,3903.82,3905,125.9394984,491793.7412
1552179600,3/10/2019 1:00,BTC/USD,3906.41,3916.43,3906.41,3913.68,84.93262719,332399.1244
1552176000,3/10/2019 0:00,BTC/USD,3916.42,3916.43,3900.5,3907.64,65.71692377,256798.08
1552172400,3/9/2019 23:00,BTC/USD,3897.75,3920.83,3896.48,3916.43,75.72503883,296571.8138
1552168800,3/9/2019 22:00,BTC/USD,3890.96,3901.88,3885.72,3897.75,158.2324606,616750.5733
1552165200,3/9/2019 21:00,BTC/USD,3890.06,3899.9,3889.19,3889.78,99.96238475,388831.685
1552161600,3/9/2019 20:00,BTC/USD,3906.2,3909.95,3887.35,3890.06,265.8927821,1034338.876
1552158000,3/9/2019 19:00,BTC/USD,3908.3,3912.02,3899.93,3906.56,74.47796514,290952.6395
1552154400,3/9/2019 18:00,BTC/USD,3896.43,3915,3895.87,3908.21,168.750111,659510.8713
1552150800,3/9/2019 17:00,BTC/USD,3906.89,3907.54,3875.27,3896.43,280.9077111,1094537.233
1552147200,3/9/2019 16:00,BTC/USD,3928.75,3950.25,3899.57,3908.13,340.8755481,1332185.956
1552143600,3/9/2019 15:00,BTC/USD,3925.25,3946.78,3908.98,3924.92,418.9483927,1644338.926
1552140000,3/9/2019 14:00,BTC/USD,3903.5,3932.36,3898.85,3924.03,224.9341652,882648.4121
1552136400,3/9/2019 13:00,BTC/USD,3903.96,3929.75,3891,3903.02,378.4310706,1477024.037
1552132800,3/9/2019 12:00,BTC/USD,3894.04,3904.28,3894.04,3903.45,194.8460777,760571.9219
1552129200,3/9/2019 11:00,BTC/USD,3890.86,3898.56,3889.71,3892.88,138.7873955,540282.6761
1552125600,3/9/2019 10:00,BTC/USD,3898.32,3901.95,3889.18,3889.72,123.0407705,478594.146
1552122000,3/9/2019 9:00,BTC/USD,3900,3911.76,3894.17,3896.95,234.8908417,915357.8655
1552118400,3/9/2019 8:00,BTC/USD,3892.07,3899.98,3886,3899.85,144.3614277,562987.9137
1552114800,3/9/2019 7:00,BTC/USD,3891.35,3927,3877.33,3892.05,964.1705402,3752599.951
1552111200,3/9/2019 6:00,BTC/USD,3860.37,3895.96,3860.37,3889.21,203.6271568,791948.7743
1552107600,3/9/2019 5:00,BTC/USD,3860.17,3861.3,3854.35,3860.37,99.1427951,382727.8719
1552104000,3/9/2019 4:00,BTC/USD,3848.91,3860.61,3844.69,3859.56,170.5867566,658389.8222
1552100400,3/9/2019 3:00,BTC/USD,3859.91,3863.19,3850.3,3851.63,118.9197807,458034.995
1552096800,3/9/2019 2:00,BTC/USD,3854.66,3865.28,3848.03,3858.98,45.20499643,174445.1771
1552093200,3/9/2019 1:00,BTC/USD,3849.39,3861.62,3849.39,3854.66,66.46696528,256207.5524
1552089600,3/9/2019 0:00,BTC/USD,3841.27,3858.58,3835.66,3847.48,134.7151696,518313.9209
1552086000,3/8/2019 23:00,BTC/USD,3825.75,3847.66,3824.52,3844.64,192.0976071,738546.1443
1552082400,3/8/2019 22:00,BTC/USD,3864.09,3867.67,3760.1,3828.36,1490.27401,5705305.409
1552078800,3/8/2019 21:00,BTC/USD,3897.93,3898.29,3860.54,3864.1,325.3310317,1257111.64
1552075200,3/8/2019 20:00,BTC/USD,3899.92,3912.02,3885,3897.34,234.6624057,914559.1804
1552071600,3/8/2019 19:00,BTC/USD,3889.21,3899.9,3883.62,3899.67,139.9726073,545846.9776
1552068000,3/8/2019 18:00,BTC/USD,3889.3,3892.96,3883.91,3888,307.2464004,1194574.005
1552064400,3/8/2019 17:00,BTC/USD,3885.36,3892.7,3880.61,3888.46,213.8243866,831447.5742
1552060800,3/8/2019 16:00,BTC/USD,3886.4,3892.06,3876.38,3883.26,280.2765699,1088386.793
1552057200,3/8/2019 15:00,BTC/USD,3891.3,3893.13,3881.51,3886.43,184.1180337,715561.8498
1552053600,3/8/2019 14:00,BTC/USD,3886.95,3899.56,3881.48,3891.31,385.5143399,1500155.806
1552050000,3/8/2019 13:00,BTC/USD,3877.99,3891.56,3870.97,3886.72,456.3665469,1773768.985
1552046400,3/8/2019 12:00,BTC/USD,3874.52,3883.3,3867.79,3877.99,112.8714685,437714.4261
1552042800,3/8/2019 11:00,BTC/USD,3886.42,3886.86,3871.79,3874.31,169.5791469,657002.1847
1552039200,3/8/2019 10:00,BTC/USD,3867.77,3886.9,3866.55,3886.9,137.3404421,533828.5643
1552035600,3/8/2019 9:00,BTC/USD,3862.82,3870.12,3855.35,3868.15,166.7978869,645199.2463
1552032000,3/8/2019 8:00,BTC/USD,3871.91,3874.35,3858.51,3862.84,278.5773203,1076099.616
1552028400,3/8/2019 7:00,BTC/USD,3887.47,3887.5,3860,3872.25,663.0493946,2567493.018
1552024800,3/8/2019 6:00,BTC/USD,3872.46,3924.37,3869.2,3887.47,1078.272881,4191753.477
1552021200,3/8/2019 5:00,BTC/USD,3868.33,3880,3863.85,3872.98,139.6106758,540709.355
1552017600,3/8/2019 4:00,BTC/USD,3854.2,3870,3854.2,3868.33,92.06209784,356126.5749
1552014000,3/8/2019 3:00,BTC/USD,3857.06,3861.41,3849.92,3854.19,145.8874555,562277.9721
1552010400,3/8/2019 2:00,BTC/USD,3856.15,3863.48,3854.19,3858.93,182.636441,704781.2414
1552006800,3/8/2019 1:00,BTC/USD,3866.84,3870.93,3852.87,3854.65,161.5812938,622839.3343
1552003200,3/8/2019 0:00,BTC/USD,3856.78,3867.43,3844.97,3867.43,169.446227,655321.4217
1551999600,3/7/2019 23:00,BTC/USD,3865.61,3865.61,3850.08,3856.64,139.4368552,537757.7531
1551996000,3/7/2019 22:00,BTC/USD,3872.33,3875,3855.37,3862.7,172.1627891,665013.2053
1551992400,3/7/2019 21:00,BTC/USD,3868.93,3874.05,3860.05,3874.05,175.6402484,680439.1044
1551988800,3/7/2019 20:00,BTC/USD,3862.2,3874.74,3858.34,3869.32,135.5229032,524381.4797
1551985200,3/7/2019 19:00,BTC/USD,3868.97,3872.95,3859.25,3862.49,251.0386616,969634.32
1551981600,3/7/2019 18:00,BTC/USD,3857.93,3869.55,3857.39,3869.47,233.1075733,902002.7618
1551978000,3/7/2019 17:00,BTC/USD,3871.94,3881.15,3850.86,3859.78,307.3769686,1186407.476
1551974400,3/7/2019 16:00,BTC/USD,3862.27,3872.69,3862.27,3871.94,325.0101744,1258419.894
1551970800,3/7/2019 15:00,BTC/USD,3871,3884.65,3861,3861,240.475435,928475.6544
1551967200,3/7/2019 14:00,BTC/USD,3858.31,3875,3840.1,3872.28,383.070765,1483357.262
1551963600,3/7/2019 13:00,BTC/USD,3863.12,3868.09,3853.06,3858.31,250.6636293,967137.9874
1551960000,3/7/2019 12:00,BTC/USD,3851.21,3866.04,3842.43,3862.37,239.5445222,925209.5762
1551956400,3/7/2019 11:00,BTC/USD,3842.97,3854.18,3840.83,3852.1,338.3964263,1303536.874
1551952800,3/7/2019 10:00,BTC/USD,3847.2,3847.57,3826.13,3842.97,501.1240624,1925804.738
1551949200,3/7/2019 9:00,BTC/USD,3847.99,3852.26,3835.22,3845.36,370.1563648,1423384.479
1551945600,3/7/2019 8:00,BTC/USD,3861.51,3861.51,3844.15,3846.25,275.911526,1061224.707
1551942000,3/7/2019 7:00,BTC/USD,3855.18,3861.86,3849.71,3861.54,138.5310287,534943.1087
1551938400,3/7/2019 6:00,BTC/USD,3866.53,3869.1,3839.09,3857.72,246.694677,951678.9894
1551934800,3/7/2019 5:00,BTC/USD,3882.19,3885.2,3855.74,3869.06,647.170887,2503942.992
1551931200,3/7/2019 4:00,BTC/USD,3871.44,3891.04,3866,3881.84,445.1847893,1728136.122
1551927600,3/7/2019 3:00,BTC/USD,3868.08,3884.61,3863.17,3871.32,605.5089024,2344118.724
1551924000,3/7/2019 2:00,BTC/USD,3868.7,3869.73,3856.22,3868,644.3422237,2492315.721
1551920400,3/7/2019 1:00,BTC/USD,3862.05,3889.24,3856.14,3869.86,388.378249,1502969.451
1551916800,3/7/2019 0:00,BTC/USD,3851.26,3871.05,3842.91,3860.71,510.0585921,1969188.307
1551913200,3/6/2019 23:00,BTC/USD,3851.52,3854.03,3845.64,3851.55,158.2933918,609674.9133
1551909600,3/6/2019 22:00,BTC/USD,3844.47,3855.54,3841.16,3851.52,155.036694,597126.9278
1551906000,3/6/2019 21:00,BTC/USD,3841.97,3848.92,3835,3844.82,165.5376521,636462.4757
1551902400,3/6/2019 20:00,BTC/USD,3844.15,3848.81,3840.41,3843.52,181.4850082,697541.2586
1551898800,3/6/2019 19:00,BTC/USD,3849.93,3849.93,3839.95,3844.53,140.4938617,540132.8659
1551895200,3/6/2019 18:00,BTC/USD,3845.73,3851.93,3838.33,3849.03,121.2072394,466530.3008
1551891600,3/6/2019 17:00,BTC/USD,3853.65,3854.81,3842.39,3845.74,138.7432137,533570.3265
1551888000,3/6/2019 16:00,BTC/USD,3850.4,3858.52,3839.84,3855.91,192.9937233,744166.4277
1551884400,3/6/2019 15:00,BTC/USD,3836.48,3850.4,3836.48,3850.4,258.4336499,995072.9257
1551880800,3/6/2019 14:00,BTC/USD,3839.25,3840.09,3822.35,3836.48,236.3564409,906776.7583
1551877200,3/6/2019 13:00,BTC/USD,3849.1,3851.21,3831.71,3839.25,358.8830727,1377841.837
1551873600,3/6/2019 12:00,BTC/USD,3851.3,3855.21,3841.44,3849.1,390.7075724,1503872.517
1551870000,3/6/2019 11:00,BTC/USD,3843.71,3860,3836.7,3853.41,425.1974332,1638460.041
1551866400,3/6/2019 10:00,BTC/USD,3841.43,3895.12,3835.63,3843.66,1110.815545,4269597.279
1551862800,3/6/2019 9:00,BTC/USD,3829.96,3846.43,3828.16,3843.43,117.2076615,450479.4422
1551859200,3/6/2019 8:00,BTC/USD,3841.41,3841.41,3826.13,3831.41,224.3794775,859689.7738
1551855600,3/6/2019 7:00,BTC/USD,3840,3849.16,3834.59,3840.89,178.8383177,686898.3061
1551852000,3/6/2019 6:00,BTC/USD,3824.96,3849.63,3820,3839.15,359.112697,1378687.511
1551848400,3/6/2019 5:00,BTC/USD,3822.36,3832.14,3820,3824.82,135.0054137,516371.4064
1551844800,3/6/2019 4:00,BTC/USD,3818.66,3826.99,3808.8,3822.76,139.8789152,534723.522
1551841200,3/6/2019 3:00,BTC/USD,3828.16,3830.83,3811.47,3818.97,293.2053057,1119742.266
1551837600,3/6/2019 2:00,BTC/USD,3827.37,3830.58,3825,3828.16,131.0406334,501644.511
1551834000,3/6/2019 1:00,BTC/USD,3830.02,3831.66,3819,3826.85,156.4601464,598749.5112
1551830400,3/6/2019 0:00,BTC/USD,3844.07,3860,3810,3830.1,633.3620083,2425839.828
1551826800,3/5/2019 23:00,BTC/USD,3836.65,3847.93,3831.08,3844.07,82.67243244,317798.6174
1551823200,3/5/2019 22:00,BTC/USD,3833.92,3839.11,3825,3832.18,181.9396261,697225.3964
1551819600,3/5/2019 21:00,BTC/USD,3837.33,3839.88,3821.03,3832.44,157.7051941,604395.6941
1551816000,3/5/2019 20:00,BTC/USD,3848.48,3849.43,3830.1,3835.08,158.4201193,607553.831
1551812400,3/5/2019 19:00,BTC/USD,3837.69,3855.98,3835.89,3848.48,225.2965929,867049.4317
1551808800,3/5/2019 18:00,BTC/USD,3840.8,3845.93,3826.77,3838.42,214.7638237,824353.7562
1551805200,3/5/2019 17:00,BTC/USD,3832.79,3854.26,3819.97,3841.59,479.8018276,1843201.903
1551801600,3/5/2019 16:00,BTC/USD,3823.77,3877.1,3806.2,3833.43,833.0101254,3193286.005
1551798000,3/5/2019 15:00,BTC/USD,3816.74,3840.02,3812.7,3823.72,339.7984078,1299293.968
1551794400,3/5/2019 14:00,BTC/USD,3837.17,3838.04,3802.85,3819.41,560.550198,2140971.032
1551790800,3/5/2019 13:00,BTC/USD,3733,3848,3730.26,3835,1079.144528,4138519.264
1551787200,3/5/2019 12:00,BTC/USD,3724.55,3743.73,3723.56,3734.3,280.920547,1049041.599
1551783600,3/5/2019 11:00,BTC/USD,3722.1,3726.59,3715.79,3724.55,189.4881164,705757.964
1551780000,3/5/2019 10:00,BTC/USD,3721.03,3724.76,3712.2,3721.47,89.32036167,332403.0463
1551776400,3/5/2019 9:00,BTC/USD,3725.83,3728.02,3717.91,3723.08,108.3336096,403334.6953
1551772800,3/5/2019 8:00,BTC/USD,3716.59,3734,3712.84,3728.02,373.1993243,1391294.545
1551769200,3/5/2019 7:00,BTC/USD,3708.42,3720,3706.15,3716.59,310.6702504,1154633.946
1551765600,3/5/2019 6:00,BTC/USD,3708.92,3713.69,3706.61,3707.23,150.931689,559538.4853
1551762000,3/5/2019 5:00,BTC/USD,3703.64,3707.96,3700.6,3707,46.45073451,172192.8728
1551758400,3/5/2019 4:00,BTC/USD,3691.15,3707,3690,3703.64,297.444078,1101625.785
1551754800,3/5/2019 3:00,BTC/USD,3692.44,3701.03,3690,3691.15,630.0346157,2325552.272
1551751200,3/5/2019 2:00,BTC/USD,3700.66,3706.4,3690.61,3690.61,190.4833992,702999.9378
1551747600,3/5/2019 1:00,BTC/USD,3705.84,3709.52,3696,3700.66,130.4808323,482865.1968
1551744000,3/5/2019 0:00,BTC/USD,3698.65,3709,3697.86,3705.65,169.9635424,629825.4007
1551740400,3/4/2019 23:00,BTC/USD,3689.83,3702.53,3680.2,3698.66,201.162637,744032.1988
1551736800,3/4/2019 22:00,BTC/USD,3701.38,3705.83,3689.91,3689.91,76.02859928,280538.6888
1551733200,3/4/2019 21:00,BTC/USD,3702.02,3710.57,3695.24,3700.1,802.8383156,2970582.052
1551729600,3/4/2019 20:00,BTC/USD,3705.49,3718.76,3697,3702.41,269.7099701,998576.8904
1551726000,3/4/2019 19:00,BTC/USD,3709.19,3710.46,3696.36,3704.59,121.9786439,451880.8643
1551722400,3/4/2019 18:00,BTC/USD,3709.91,3711.9,3699.62,3708.7,194.0999986,719858.6649
1551718800,3/4/2019 17:00,BTC/USD,3712.83,3720.4,3706.01,3712.31,243.849331,905244.31
1551715200,3/4/2019 16:00,BTC/USD,3704.5,3715.58,3702.4,3712.27,174.8967921,649264.1143
1551711600,3/4/2019 15:00,BTC/USD,3708.57,3718.03,3696.33,3703.56,187.0461767,692736.7382
1551708000,3/4/2019 14:00,BTC/USD,3703,3710.38,3701.9,3708.57,133.3693832,494609.6936
1551704400,3/4/2019 13:00,BTC/USD,3696.03,3711.6,3690.01,3703.05,202.1544805,748588.1491
1551700800,3/4/2019 12:00,BTC/USD,3707,3709.11,3693.14,3696.77,263.3152241,973415.8209
1551697200,3/4/2019 11:00,BTC/USD,3694.58,3717.7,3690.37,3707.27,379.0424787,1405212.81
1551693600,3/4/2019 10:00,BTC/USD,3701.84,3708.66,3670,3695.3,1127.104741,4164990.148
1551690000,3/4/2019 9:00,BTC/USD,3710.74,3721.41,3700.59,3701.85,266.3921862,986143.9146
1551686400,3/4/2019 8:00,BTC/USD,3719.79,3725.33,3706.07,3711.06,176.1913532,653856.6831
1551682800,3/4/2019 7:00,BTC/USD,3726.49,3737,3717.73,3717.73,242.6043545,901937.4868
1551679200,3/4/2019 6:00,BTC/USD,3719.13,3730.17,3708.76,3723.62,421.4711384,1569398.36
1551675600,3/4/2019 5:00,BTC/USD,3746.95,3747.58,3687,3720.08,659.4766618,2453305.94
1551672000,3/4/2019 4:00,BTC/USD,3779.6,3780.61,3726,3748.68,626.3544225,2348002.296
1551668400,3/4/2019 3:00,BTC/USD,3787.38,3787.81,3770,3781.12,161.3063716,609918.7476
1551664800,3/4/2019 2:00,BTC/USD,3802.53,3802.71,3787.04,3788.74,77.78115974,294692.5912
1551661200,3/4/2019 1:00,BTC/USD,3804.45,3805.4,3796.55,3801.52,52.9804372,201406.1916
1551657600,3/4/2019 0:00,BTC/USD,3789.7,3806.9,3786.85,3804.4,232.564772,884769.4186
1551654000,3/3/2019 23:00,BTC/USD,3783.3,3789.69,3756,3789.52,355.3117963,1346461.158
1551650400,3/3/2019 22:00,BTC/USD,3789.39,3791.22,3777.8,3781.1,78.05509668,295134.1261
1551646800,3/3/2019 21:00,BTC/USD,3793.4,3793.4,3785.01,3790.58,87.35258807,331116.9733
1551643200,3/3/2019 20:00,BTC/USD,3789.07,3794.14,3789.07,3793.4,16.80257588,63738.89134
1551639600,3/3/2019 19:00,BTC/USD,3790.04,3792.9,3784.83,3789.07,34.07428543,129109.8527
1551636000,3/3/2019 18:00,BTC/USD,3790.06,3794.88,3786.8,3791.06,42.63656555,161637.7782
1551632400,3/3/2019 17:00,BTC/USD,3789.77,3793.16,3786.6,3790.07,83.36258014,315950.0141
1551628800,3/3/2019 16:00,BTC/USD,3783.48,3796.68,3772.48,3791.84,55.26367401,209551.0097
1551625200,3/3/2019 15:00,BTC/USD,3799.83,3801.43,3782.61,3787.63,162.9589426,617228.1798
1551621600,3/3/2019 14:00,BTC/USD,3813.39,3813.39,3797.03,3801.43,85.25377284,324086.2497
1551618000,3/3/2019 13:00,BTC/USD,3807.77,3813.91,3774.38,3809.8,230.2665645,877269.5574
1551614400,3/3/2019 12:00,BTC/USD,3805.89,3808.11,3802.77,3807.09,33.25367446,126599.7315
1551610800,3/3/2019 11:00,BTC/USD,3808,3815,3804.04,3805.89,59.7226481,227297.8292
1551607200,3/3/2019 10:00,BTC/USD,3806.88,3811.41,3802.92,3808,86.46696306,329266.1953
1551603600,3/3/2019 9:00,BTC/USD,3803.85,3812.9,3800.73,3806.88,108.2664128,412157.2416
1551600000,3/3/2019 8:00,BTC/USD,3808.4,3812.08,3790.34,3804.4,320.530749,1219427.182
1551596400,3/3/2019 7:00,BTC/USD,3809.57,3810.62,3806,3807.78,68.16226286,259546.9013
1551592800,3/3/2019 6:00,BTC/USD,3807.69,3811.36,3806.64,3809.72,42.26199182,161006.3555
1551589200,3/3/2019 5:00,BTC/USD,3809.09,3809.09,3803.94,3808.15,83.71136997,318785.4536
1551585600,3/3/2019 4:00,BTC/USD,3808.11,3815.46,3808.11,3809.09,48.19889249,183593.9194
1551582000,3/3/2019 3:00,BTC/USD,3808.88,3811.73,3802.43,3807.3,78.67927648,299555.6093
1551578400,3/3/2019 2:00,BTC/USD,3812.39,3814.02,3801.3,3808.88,105.8596215,403206.5951
1551574800,3/3/2019 1:00,BTC/USD,3810.15,3822.39,3808.5,3811.61,58.76708734,223997.2178
1551571200,3/3/2019 0:00,BTC/USD,3810.46,3818.34,3804.3,3811.49,697188.74,182.87
1551567600,3/2/2019 23:00,BTC/USD,3813.48,3815.24,3806.23,3810.46,239163.35,62.79
1551564000,3/2/2019 22:00,BTC/USD,3809.61,3816.06,3800.09,3813.48,310697.22,81.56
1551560400,3/2/2019 21:00,BTC/USD,3802.91,3810.01,3800.13,3809.61,129529.47,34.02
1551556800,3/2/2019 20:00,BTC/USD,3808.27,3809.78,3797.69,3802.91,326390.86,85.83
1551553200,3/2/2019 19:00,BTC/USD,3803.95,3809.14,3798.75,3808.27,240321.44,63.19
1551549600,3/2/2019 18:00,BTC/USD,3793.22,3804.35,3792.35,3803.95,397356.65,104.58
1551546000,3/2/2019 17:00,BTC/USD,3802.14,3809.03,3792.55,3793.22,504650.81,132.87
1551542400,3/2/2019 16:00,BTC/USD,3801.03,3810.12,3790.23,3802.14,611294.79,160.89
1551538800,3/2/2019 15:00,BTC/USD,3806.65,3815.64,3799.19,3801.03,611410.53,160.56
1551535200,3/2/2019 14:00,BTC/USD,3810.73,3813.28,3803.84,3806.65,459653.09,120.72
1551531600,3/2/2019 13:00,BTC/USD,3809.08,3818.75,3807.41,3810.73,334438.93,87.72
1551528000,3/2/2019 12:00,BTC/USD,3808.69,3814.14,3804,3809.08,557952.77,146.41
1551524400,3/2/2019 11:00,BTC/USD,3799.99,3818.26,3799.99,3808.69,709813.39,186.28
1551520800,3/2/2019 10:00,BTC/USD,3795.26,3804.3,3790,3799.99,481854.79,126.95
1551517200,3/2/2019 9:00,BTC/USD,3797.56,3802.06,3791,3795.26,639812.92,168.47
1551513600,3/2/2019 8:00,BTC/USD,3792,3805.14,3760,3797.56,1522949.4,402.46
1551510000,3/2/2019 7:00,BTC/USD,3802.99,3802.99,3781,3792,846571.94,223.14
1551506400,3/2/2019 6:00,BTC/USD,3802.47,3806.06,3800,3802.99,215263.96,56.62
1551502800,3/2/2019 5:00,BTC/USD,3803.94,3809.11,3796.13,3802.47,571871.56,150.37
1551499200,3/2/2019 4:00,BTC/USD,3814.8,3814.8,3790.43,3803.94,937187.53,246.35
1551495600,3/2/2019 3:00,BTC/USD,3813.11,3818.31,3811.46,3814.8,259299.19,67.98
1551492000,3/2/2019 2:00,BTC/USD,3815.52,3817.04,3811.52,3813.11,321089.52,84.2
1551488400,3/2/2019 1:00,BTC/USD,3810.67,3815.52,3805.67,3815.52,473864.75,124.34
1551484800,3/2/2019 0:00,BTC/USD,3807.05,3815.4,3800.29,3810.67,691312.9,181.42
1551481200,3/1/2019 23:00,BTC/USD,3814.52,3821.59,3802,3807.05,618219.86,162.21
1551477600,3/1/2019 22:00,BTC/USD,3827.15,3839.89,3789.5,3814.52,1773019.89,464.22
1551474000,3/1/2019 21:00,BTC/USD,3827.87,3833.29,3825.19,3827.15,868793.35,226.88
1551470400,3/1/2019 20:00,BTC/USD,3828.65,3833.42,3825,3827.87,296377.64,77.4
1551466800,3/1/2019 19:00,BTC/USD,3834.34,3836.7,3826.71,3828.65,349353.48,91.17
1551463200,3/1/2019 18:00,BTC/USD,3834.35,3838.21,3822.53,3834.34,953530.68,248.81
1551459600,3/1/2019 17:00,BTC/USD,3827.52,3845.3,3827.52,3834.35,1448684.95,377.49
1551456000,3/1/2019 16:00,BTC/USD,3813.32,3835.85,3813.26,3827.52,1995129.69,521.53
1551452400,3/1/2019 15:00,BTC/USD,3819.87,3821.98,3812.22,3813.32,829147.98,217.22
1551448800,3/1/2019 14:00,BTC/USD,3818.36,3819.87,3810.22,3819.87,586876.87,153.79
1551445200,3/1/2019 13:00,BTC/USD,3809.14,3818.77,3801.98,3818.36,632553.71,166.01
1551441600,3/1/2019 12:00,BTC/USD,3810,3811.6,3805.64,3809.14,422922.28,111.04
1551438000,3/1/2019 11:00,BTC/USD,3813.61,3817,3806.45,3810,618179.24,162.14
